"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000079819.19",1337.84824284905,-0.36618154975262,0.142046158439278,-2.57790533567407,0.00994012250125784,0.203328378142751
"ENSG00000106823.12",419.64876142268,-0.462461874961837,0.179296828454019,-2.57930873038525,0.00989982653505226,0.203328378142751
"ENSG00000164967.10",272.794121346378,0.474065760447057,0.183863502390761,2.57835706533826,0.00992713597517671,0.203328378142751
"ENSG00000137054.16",223.770553439251,0.589861689987727,0.228931011833938,2.57659145985691,0.0099779804547001,0.203525397648133
"ENSG00000149090.12",290.888965660228,-0.859400138968469,0.333510952754183,-2.57682733316977,0.0099711745685074,0.203525397648133
"ENSG00000286800.1",40.1634252760712,0.685606980064904,0.266221177767796,2.57532847616993,0.0100144930161134,0.203981643764649
"ENSG00000134775.15",7453.14854836453,0.340327346127668,0.132250433510311,2.57335524046607,0.0100717770258244,0.204844814131174
"ENSG00000157227.13",565.338230727493,-0.613435780200239,0.238422709149443,-2.57289157726892,0.0100852796639022,0.204844814131174
"ENSG00000119681.12",3704.83157190559,-0.809177746076211,0.314699421492219,-2.57127179401637,0.0101325770384232,0.205516024572575
"ENSG00000082512.15",109.129982322586,-0.444273300148656,0.172854295464368,-2.57021845453785,0.0101634402376801,0.20585248829717
"ENSG00000204498.11",84.3184327871686,0.512631505588839,0.199644998031527,2.56771524778139,0.0102371210678873,0.207054029340817
"ENSG00000166377.20",156.404775429609,-0.317212319432261,0.123565008278987,-2.56716949118843,0.0102532481766862,0.207089764644246
"ENSG00000155368.16",2472.06722178791,0.417235599828673,0.162618492942046,2.56573279139518,0.0102958108369646,0.207238625352047
"ENSG00000181790.11",21.0827846211507,-1.01691353276333,0.396385495318418,-2.56546605457002,0.0103037302806614,0.207238625352047
"ENSG00000262655.4",389.195867337009,-1.14219206733607,0.445127269413281,-2.56598987710095,0.0102881830635397,0.207238625352047
"ENSG00000204650.14",121.051865465291,0.344517370109082,0.134331474413536,2.56468092539871,0.0103270723209694,0.207418816073397
"ENSG00000270629.6",49.2084211494361,-0.510851141317727,0.199277466152646,-2.56351684503263,0.0103617672689307,0.20782621110605
"ENSG00000125482.13",335.909796498193,0.263403054712841,0.102838386436971,2.56133010093734,0.0104272228480357,0.208270056359449
"ENSG00000126254.12",631.442039095537,0.326617331509823,0.127492461344467,2.56185603498036,0.0104114466082063,0.208270056359449
"ENSG00000175390.15",1955.31305908849,0.324348549676517,0.126629235419977,2.56140336471894,0.0104250239084152,0.208270056359449
"ENSG00000008256.16",969.109879443643,-0.318012929667702,0.124309179813767,-2.55824171749931,0.0105202937861029,0.209838390995007
"ENSG00000087087.20",1030.75380930566,-0.276938417509907,0.10860561277277,-2.54994572047884,0.0107739691905381,0.210413344755692
"ENSG00000092841.19",2270.14705506958,0.279345260848274,0.10959130018533,2.5489729602247,0.0108040676820115,0.210413344755692
"ENSG00000099290.17",542.473129808259,-0.285069330949209,0.111850718794654,-2.54865890913554,0.0108138007875087,0.210413344755692
"ENSG00000102886.15",68.6195309663829,-0.741253985353799,0.290645295971461,-2.5503732406066,0.010760764747445,0.210413344755692
"ENSG00000105676.14",239.911198944214,0.35264684946799,0.138324183774692,2.54942295587586,0.0107901349415728,0.210413344755692
"ENSG00000125731.13",21.7746704251494,-0.860582533032372,0.336886366758689,-2.55451872782019,0.0106334709286345,0.210413344755692
"ENSG00000132912.13",1010.06538187207,-0.197841338681005,0.0776379805897645,-2.5482545679078,0.0108263436522241,0.210413344755692
"ENSG00000140092.14",1493.02427469727,-0.668645191569422,0.262387621228202,-2.54831073371366,0.0108246005881111,0.210413344755692
"ENSG00000147251.15",90.6959315047558,-0.642807290631391,0.251558498456097,-2.55529944158724,0.010609648270282,0.210413344755692
"ENSG00000148362.11",151.104506870399,0.491310385780427,0.192763717867553,2.54877002381747,0.0108103562185602,0.210413344755692
"ENSG00000163032.12",249.639392970545,0.606936592388137,0.238150858169343,2.54853833848694,0.010817539596296,0.210413344755692
"ENSG00000165699.15",1110.08934414951,0.419898974777784,0.164507154011564,2.55246634896053,0.0106963241609735,0.210413344755692
"ENSG00000167543.16",553.442518877286,0.33902264098488,0.132739825953548,2.5540386131252,0.0106481447340608,0.210413344755692
"ENSG00000172081.14",405.681865053869,-0.249816700364528,0.0979719024182724,-2.54988108016912,0.010775966932811,0.210413344755692
"ENSG00000204356.14",693.922130066806,0.29877509708125,0.117029912124251,2.55298061545187,0.0106805440284026,0.210413344755692
"ENSG00000225697.13",209.263023394173,-0.373801103006334,0.146557140663707,-2.55054855269089,0.0107553541961737,0.210413344755692
"ENSG00000226074.5",356.619621451793,0.691475184718746,0.270570614689422,2.55561819051365,0.010599935636218,0.210413344755692
"ENSG00000233396.8",53.6294921430055,0.596939320074911,0.233811669644675,2.553077530228,0.0106775725431234,0.210413344755692
"ENSG00000245532.9",3339.95636119899,-0.392238917084577,0.15382432571919,-2.54991475015869,0.0107749263032446,0.210413344755692
"ENSG00000138686.10",71.0118059388894,-0.502560127834025,0.197302024743153,-2.54716153312798,0.0108603148850642,0.210598602321188
"ENSG00000148358.20",737.247572018418,-0.425123098454595,0.166910758642568,-2.54700836490102,0.01086508287407,0.210598602321188
"ENSG00000116285.13",200.375388179895,-0.364297967984976,0.143078271355718,-2.54614459996701,0.0108920059454759,0.210837070791554
"ENSG00000003147.19",660.940900017028,0.336805985323339,0.132400235084529,2.54384733613434,0.0109638991443487,0.211874494164469
"ENSG00000106400.12",697.677523411804,0.396985799036778,0.156078901472971,2.54349431787567,0.0109749841994909,0.211874494164469
"ENSG00000111907.21",901.11277783702,0.393746754567043,0.154931737133194,2.54142089834403,0.0110402924745878,0.211952070817411
"ENSG00000124772.12",643.754476624961,-1.88218497304796,0.74073063420314,-2.54098438236292,0.0110540857094912,0.211952070817411
"ENSG00000125633.11",815.780085226409,0.527899980834629,0.207825957833069,2.54010608847356,0.0110818848482302,0.211952070817411
"ENSG00000141338.14",909.296990988726,-0.487393796309738,0.191768372183905,-2.54157549943809,0.0110354109854811,0.211952070817411
"ENSG00000171159.5",477.070051741618,0.536240159306117,0.210906208624765,2.54255274324414,0.0110045991146381,0.211952070817411
"ENSG00000254002.2",48.6134518892449,0.879621124502191,0.346029013900148,2.5420444216161,0.0110206166172621,0.211952070817411
"ENSG00000287891.1",39.2253222462236,-2.54503772891341,1.00176339937131,-2.54055771104299,0.011067582661828,0.211952070817411
"ENSG00000105669.14",753.623610197782,0.380838339952537,0.149993988488353,2.5390240221668,0.0111162190267832,0.212138767935531
"ENSG00000183617.5",292.106155893083,0.517022702999223,0.203642724288924,2.53887147112451,0.0111210670937703,0.212138767935531
"ENSG00000107020.10",245.060474471189,0.43756241550846,0.172381970097702,2.53833051832775,0.0111382736972215,0.212186320987624
"ENSG00000063241.8",692.288881526131,0.473034287303067,0.186406863267067,2.53764415651019,0.011160139498072,0.212322390107779
"ENSG00000111676.15",4394.34937941841,-0.594791110571233,0.234473694116683,-2.53670721064019,0.0111900498348612,0.212420698207374
"ENSG00000125611.15",172.45885653171,0.546587937815775,0.215483967147697,2.53655965708638,0.0111947667039459,0.212420698207374
"ENSG00000242052.1",22.7235828280402,1.17032825766734,0.4615626412081,2.53557838780908,0.0112261800468694,0.212736849482134
"ENSG00000162599.17",1282.88746520489,-0.240964771409663,0.095130058009544,-2.53300351593907,0.0113089818537689,0.213778274883468
"ENSG00000175701.10",696.943269344993,0.702078122795477,0.277178300242133,2.53294764482705,0.0113107845320079,0.213778274883468
"ENSG00000070718.12",420.663523396113,0.291105136983784,0.114953632782329,2.53237005162774,0.0113294355012595,0.213850509638303
"ENSG00000120327.6",87.987362478148,-0.510818556152252,0.201795678102669,-2.53136519550414,0.0113619482308709,0.214183863316849
"ENSG00000100353.18",1505.90229601113,0.249237074895583,0.0985128328234048,2.52999601932438,0.0114063820739422,0.214460802983469
"ENSG00000107796.13",1536.65137979555,-0.594523456667425,0.234969055437909,-2.5302202264865,0.0113990953390494,0.214460802983469
"ENSG00000099901.17",349.273659469906,0.337973985490994,0.133664734352719,2.52852023480732,0.011454448349715,0.214523647022249
"ENSG00000151967.18",167.22169072984,0.42168479505624,0.166765387361441,2.52861101292139,0.0114514865271383,0.214523647022249
"ENSG00000174282.12",3975.96374864057,-0.367041100624382,0.145152413045692,-2.5286599989822,0.0114498885386057,0.214523647022249
"ENSG00000176971.4",372.116480932721,-0.68485673338684,0.270901277208216,-2.5280675692808,0.0114692276440021,0.214523647022249
"ENSG00000198753.12",75.7469041797868,-0.757177187387677,0.299646669379234,-2.52690006185048,0.0115074243044219,0.214959282246203
"ENSG00000262919.8",274.077969814697,0.431087980531316,0.170828237362851,2.52351711395146,0.0116187405013709,0.216757900090906
"ENSG00000163520.14",2243.6122771639,-0.733932349826096,0.29112749635083,-2.52099976479602,0.0117021930299358,0.217356898444388
"ENSG00000172663.9",749.417530382751,0.412322277423888,0.163572508312614,2.52073090812958,0.0117111372367581,0.217356898444388
"ENSG00000173546.7",559.965264134242,-0.647217078466927,0.256635608830985,-2.52193014607404,0.0116712882593972,0.217356898444388
"ENSG00000204856.12",79.3406547081122,0.524599014075334,0.208109344624341,2.52078547949055,0.0117093212900517,0.217356898444388
"ENSG00000126581.13",781.764837686942,0.310064188098207,0.123031419027261,2.52020329887851,0.0117287071410415,0.217403194962673
"ENSG00000258429.2",18.3021801972461,0.889089737141761,0.352891143107821,2.5194447480653,0.0117540085987048,0.217592500644316
"ENSG00000013275.8",966.752349879313,0.268429926156907,0.106658546505913,2.51672214698732,0.011845220114021,0.21764778607127
"ENSG00000073969.18",237.828083650653,-0.28916765532286,0.114852801261248,-2.51772400975323,0.011811583365695,0.21764778607127
"ENSG00000119408.17",71.9959169268684,0.759405629282315,0.301504169831848,2.5187234714062,0.0117781116674635,0.21764778607127
"ENSG00000136950.13",290.434150840916,0.296136524747546,0.117691387054545,2.51621237678421,0.0118623678303667,0.21764778607127
"ENSG00000143774.17",1339.17766829564,0.342150913069716,0.135866603162091,2.51828562065046,0.0117927648013219,0.21764778607127
"ENSG00000150401.15",1945.85278015095,0.384920774090957,0.152976761238926,2.51620423241783,0.0118626419701836,0.21764778607127
"ENSG00000198612.11",1278.73717003013,0.290672535588712,0.115468281160216,2.51733664577023,0.0118245787466177,0.21764778607127
"ENSG00000112782.19",7059.6081905854,0.296451392042669,0.117882830580151,2.51479702840276,0.0119100929617918,0.21768751660583
"ENSG00000273841.5",564.88306397802,0.409766792377771,0.162926951043906,2.51503382192027,0.0119020965142228,0.21768751660583
"ENSG00000277258.5",223.204753921163,-0.339556706729667,0.135014593896271,-2.51496298978274,0.0119044879955483,0.21768751660583
"ENSG00000115234.11",1002.2988198078,0.323011902523509,0.128529128074451,2.51314163071583,0.0119661284334672,0.218158708140368
"ENSG00000118898.16",199.131723231155,-0.557135961922733,0.221679248611129,-2.51325266308559,0.0119623626705351,0.218158708140368
"ENSG00000236609.4",464.545609076615,0.327481708873209,0.130413519740372,2.51110244954022,0.0120354762469136,0.218869612807997
"ENSG00000279253.1",20.5327989506293,-0.894923569874395,0.356378262527876,-2.5111620544039,0.0120334441804637,0.218869612807997
"ENSG00000038274.17",973.696589084882,0.187384259566602,0.074671881343689,2.50943536167431,0.0120924344581292,0.218942593472141
"ENSG00000137312.15",3701.80582531228,0.267928433664413,0.106761875541032,2.50958904858729,0.0120871735671552,0.218942593472141
"ENSG00000141424.13",364.988534017605,-0.273899224516956,0.109148136146787,-2.50942649307915,0.012092738102912,0.218942593472141
"ENSG00000259370.2",271.937670695059,0.603964220078767,0.240699137030363,2.50920808246429,0.0121002182232367,0.218942593472141
"ENSG00000099795.7",2582.62019913605,0.482456587430665,0.192657743125244,2.50421591992297,0.0122723114034024,0.219863544174636
"ENSG00000128311.14",396.492048798389,0.42698431787931,0.170571262640129,2.50326058018437,0.0123054906062627,0.219863544174636
"ENSG00000129055.13",959.282169487164,0.391425600056649,0.156420899315763,2.50238684068992,0.0123359053603345,0.219863544174636
"ENSG00000130724.9",1082.68105469744,0.341653974007879,0.136550804495874,2.50202827635631,0.0123484061952926,0.219863544174636
"ENSG00000132561.14",816.078663586291,-0.670078555345746,0.267431538976777,-2.50560781989118,0.0122241122087944,0.219863544174636
"ENSG00000133619.17",595.276581036657,0.493300525174257,0.197178556963054,2.50179600039719,0.0123565101536537,0.219863544174636
"ENSG00000150459.12",2197.99509068392,0.27528012597133,0.109890982563105,2.50502925308954,0.0122441266135116,0.219863544174636
"ENSG00000165886.5",356.463907814627,0.482527044408268,0.192586391979808,2.50550955053387,0.0122275096030397,0.219863544174636
"ENSG00000169919.17",369.950187578502,-0.274495834242236,0.109722466837109,-2.50172860814134,0.0123588623075213,0.219863544174636
"ENSG00000177098.9",578.983737706647,-0.336673752302395,0.134386057849395,-2.50527292555677,0.0122356936972864,0.219863544174636
"ENSG00000234745.12",5330.91047693451,0.260426228734129,0.104105305747192,2.50156538002535,0.0123645610100291,0.219863544174636
"ENSG00000245275.8",21.9862755494876,-0.654926827167049,0.261613990661391,-2.50340903218256,0.0123003296197917,0.219863544174636
"ENSG00000251322.9",2199.05792603946,-0.504515531273668,0.201304957417605,-2.50622507138289,0.0122027915465734,0.219863544174636
"ENSG00000256463.8",31.7974386618703,-1.17254683279702,0.468292409656592,-2.50387751032923,0.0122840553822925,0.219863544174636
"ENSG00000159884.12",185.13447411736,0.488728609409483,0.195487444967977,2.5000511387805,0.012417538014324,0.220533640030254
"ENSG00000125743.10",469.390662487455,0.439805900668841,0.176001561130709,2.49887499771786,0.0124588249122247,0.220994728240088
"ENSG00000099624.8",3509.16470146644,0.423812787090241,0.169688102257689,2.4975987205434,0.0125037644491581,0.221370895956002
"ENSG00000161888.11",18.7308342879922,1.1414011999561,0.457035581407792,2.4974011792261,0.0125107329730353,0.221370895956002
"ENSG00000118729.12",22227.3077082523,0.225255950604054,0.090221366673317,2.49670293091086,0.0125353921485443,0.221510703968543
"ENSG00000148120.17",1223.42206252947,0.294263702338539,0.117879560522562,2.49630810493407,0.0125493547702863,0.221510703968543
"ENSG00000233927.5",2426.3452792772,0.406002362758722,0.162708715928045,2.49527113801494,0.012586091654561,0.221887564487071
"ENSG00000174547.13",409.912408369281,0.442720612894268,0.177501644233997,2.49417753173395,0.0126249382400347,0.222132101155943
"ENSG00000240857.2",205.197421467443,0.351662746813441,0.141002736231675,2.49401363556265,0.0126307692218205,0.222132101155943
"ENSG00000134533.6",127.631187169781,-0.597858926014044,0.239985820774466,-2.49122604029136,0.012730310070586,0.22360998968078
"ENSG00000117410.14",566.974122721662,0.351251768088073,0.141072040081101,2.48987515801248,0.0127787973312817,0.224188608655004
"ENSG00000103064.15",392.943011372305,0.445730864429577,0.179100558178854,2.48871845493893,0.0128204447212642,0.224645970018652
"ENSG00000083845.9",2449.0257138918,0.439233849690823,0.176804607421975,2.48428961267121,0.012981018773009,0.227183582191216
"ENSG00000272512.1",104.288763428857,-0.614091182720675,0.247378414661411,-2.48239598253221,0.0130502162684189,0.228117780371963
"ENSG00000077420.16",47.3313744972058,-0.828979907904849,0.334169903871692,-2.48071384735815,0.0131119586788483,0.228596909914538
"ENSG00000111335.13",463.458351239393,-0.699175125766463,0.282108883940662,-2.47838747933059,0.0131977731459188,0.228596909914538
"ENSG00000115685.15",792.686409331309,0.310968420509648,0.125443896025617,2.47894421619483,0.0131771913038612,0.228596909914538
"ENSG00000165916.8",1300.30269266998,0.337804866925471,0.136310172779852,2.47820731231149,0.0132044397724714,0.228596909914538
"ENSG00000172458.4",51.4178661998801,-0.706940689382407,0.285073300399991,-2.47985584195533,0.0131435509575712,0.228596909914538
"ENSG00000213694.6",454.617727714556,-0.357006659965021,0.143895051472396,-2.48102110748059,0.0131006615157544,0.228596909914538
"ENSG00000268912.1",38.0079098302006,0.628159078553485,0.253358352948573,2.47933044734069,0.0131629295166404,0.228596909914538
"ENSG00000281490.1",83.3113112142384,0.612689053470388,0.247085780275213,2.47966132566574,0.013150722517894,0.228596909914538
"ENSG00000025708.14",180.669208752342,-0.650939100911238,0.26295458312693,-2.4754811008448,0.0133056803670755,0.228702284354704
"ENSG00000114942.14",1334.03201638292,0.352915311022802,0.142541596108963,2.47587595941485,0.0132909745337685,0.228702284354704
"ENSG00000144746.7",3372.40808586475,0.24340819074133,0.0982715418051576,2.47689398446535,0.0132531261829007,0.228702284354704
"ENSG00000172534.14",1123.78407094374,-0.579467520994637,0.233980821612144,-2.47655990350862,0.0132655361983326,0.228702284354704
"ENSG00000183580.10",1166.10552672183,-0.281818072457106,0.11376080744326,-2.47728614793515,0.0132385716883478,0.228702284354704
"ENSG00000188641.14",133.309689602355,-0.506208559998,0.204477741331367,-2.47561693855794,0.0133006197012321,0.228702284354704
"ENSG00000142534.7",6143.58705425362,0.380037928969834,0.153579459780015,2.47453617504707,0.0133409309252046,0.229035196276638
"ENSG00000167371.21",71.5845324860991,-0.809367441392906,0.3275780927301,-2.47076181025257,0.0134825587328476,0.231191414371456
"ENSG00000114805.18",26.6790732313257,-1.15753690859478,0.468601368779391,-2.47019532104637,0.0135039297266053,0.231223607931966
"ENSG00000268043.7",94.28996508953,-0.385878673382543,0.156234888121014,-2.46986238492171,0.0135165038129566,0.231223607931966
"ENSG00000214402.7",312.45789601562,-0.887297663687492,0.359420754203943,-2.46868789102818,0.013560943889701,0.231708971366562
"ENSG00000150722.10",539.605914902356,0.395963789735897,0.160500813760693,2.46705160215748,0.0136230723849925,0.232495061377488
"ENSG00000076716.9",152.657942028981,-0.64587933933404,0.261932831128185,-2.46582047982354,0.0136699826769065,0.233019882013792
"ENSG00000162434.13",2315.23864356973,-0.256970092732047,0.104247414783847,-2.46500206518182,0.0137012461844111,0.233277061659259
"ENSG00000287075.1",75.447028891419,0.640382524093823,0.259834501803081,2.46457848996184,0.0137174515799131,0.233277558058877
"ENSG00000117614.10",506.7913163301,0.279288592839348,0.113400193706389,2.46285816373885,0.0137834429839622,0.234089383104015
"ENSG00000164841.5",79.3942882429706,1.05411713542281,0.428143161134495,2.46206696991168,0.0138138870412258,0.234089383104015
"ENSG00000261609.8",191.254178531915,0.313377356052151,0.127270019625907,2.46230303863614,0.0138047972301025,0.234089383104015
"ENSG00000116580.18",459.576646525687,0.389382081980307,0.158202385030802,2.46129084529601,0.01384380893204,0.234127818459515
"ENSG00000156304.15",534.228584814412,-0.266296318225772,0.108199249049529,-2.46116604842492,0.0138486255562004,0.234127818459515
"ENSG00000120328.6",19.6204511163266,-0.874121581837409,0.355373721604573,-2.45972487186335,0.0139043560949768,0.234520139468609
"ENSG00000125834.13",492.354552621398,-0.29253653106158,0.118919870480493,-2.45994660000548,0.0138957689631777,0.234520139468609
"ENSG00000073670.14",171.613612004708,-1.25082522976012,0.508694002553309,-2.45889517761522,0.0139365302390352,0.234589136533513
"ENSG00000077984.6",30.9757528965598,0.968407709073839,0.394142354996119,2.4569998549975,0.0140102743215812,0.234589136533513
"ENSG00000116062.17",307.600803386506,-0.324590460710809,0.13207168805499,-2.45768389494394,0.0139836197542625,0.234589136533513
"ENSG00000150995.20",419.920883575146,-0.327614820627465,0.133419839342879,-2.45551802671204,0.0140681696702786,0.234589136533513
"ENSG00000162191.14",613.160809294972,0.301387251632836,0.122757490827784,2.45514346701376,0.0140828371875116,0.234589136533513
"ENSG00000163995.21",327.961388145346,-0.50925891925866,0.207313211039015,-2.45647113710867,0.0140309072662764,0.234589136533513
"ENSG00000169567.13",880.178717718764,0.392491361362604,0.159918911457634,2.45431486360877,0.0141153327256733,0.234589136533513
"ENSG00000188599.17",120.462792474693,-0.577376148413075,0.235199245811811,-2.45483843462257,0.0140947920291473,0.234589136533513
"ENSG00000189134.4",77.1810325698079,0.466880546735105,0.189931758738467,2.45814891535855,0.0139655251556882,0.234589136533513
"ENSG00000196839.13",115.813338850379,-0.537261407690623,0.218706001746657,-2.45654624655875,0.0140279745250548,0.234589136533513
"ENSG00000225921.7",443.353051943366,0.287463656699577,0.117131402699927,2.45419802096979,0.0141199202906241,0.234589136533513
"ENSG00000260853.2",31.3834371840321,0.577886546097682,0.235447781609651,2.45441491165017,0.0141114056084202,0.234589136533513
"ENSG00000271811.1",58.8449870336964,-0.843168917752639,0.343065763786629,-2.45774719239268,0.0139811555453563,0.234589136533513
"ENSG00000120896.13",1625.48352937116,-0.302111815782792,0.123220440355506,-2.45179951403488,0.0142143834665289,0.234615886435996
"ENSG00000122042.10",642.516461291915,-0.225541061642657,0.0920216196510217,-2.45095731305304,0.0142476848657161,0.234615886435996
"ENSG00000138101.19",104.242795764536,0.507560785230725,0.207145729537983,2.45025946884248,0.0142753303912537,0.234615886435996
"ENSG00000147364.17",390.092602864004,0.310431366444191,0.126598334637924,2.45209676203115,0.0142026464151259,0.234615886435996
"ENSG00000164405.11",1697.84224760174,0.458778259435612,0.187303925427742,2.44937877509994,0.0143102871517903,0.234615886435996
"ENSG00000182175.14",474.660748554019,-0.517375658354645,0.211083057447011,-2.45105251275093,0.0142439171350453,0.234615886435996
"ENSG00000185909.15",1502.01040630442,0.421159818722613,0.171944860315572,2.44938882121661,0.014309887972929,0.234615886435996
"ENSG00000198830.11",1572.64169600501,0.322039741312552,0.131444989732362,2.44999632141372,0.0142857674180399,0.234615886435996
"ENSG00000205189.12",302.427128864008,-0.26732035412946,0.108989234146539,-2.45272256679995,0.0141779640111616,0.234615886435996
"ENSG00000215548.2",19.4470527820869,-0.805552825721542,0.32877043221154,-2.45019851786193,0.0142777472472774,0.234615886435996
"ENSG00000223947.1",35.6226526183583,0.718257859230543,0.293074325881594,2.45077031933779,0.0142550880997758,0.234615886435996
"ENSG00000232656.8",47.7361815480184,0.661156404499271,0.269946146818772,2.4492159354404,0.0143167588976961,0.234615886435996
"ENSG00000100060.18",208.809548319433,0.280145766513988,0.114405551353556,2.44870780481825,0.0143369701627561,0.234680416250971
"ENSG00000132507.18",1910.00520098843,0.2583015002559,0.105511912897638,2.44807901934722,0.014362015400876,0.234823836843574
"ENSG00000177738.4",49.8494621486889,0.464672742979688,0.189849475200081,2.44758508017982,0.0143817166135887,0.234879654908904
"ENSG00000183287.14",91.9476357640531,-1.71704459122149,0.701981422175976,-2.44599719733188,0.0144452123397224,0.235649781845177
"ENSG00000132846.6",369.263496488146,-0.369731733289835,0.151198848767783,-2.44533431506269,0.0144717925149198,0.235816632607523
"ENSG00000185163.10",290.525814753365,-0.288929920791025,0.118245365145113,-2.44347776706888,0.0145464658478945,0.236676430808934
"ENSG00000185608.8",647.841185712997,0.401271910403393,0.164239827165309,2.44320709129528,0.0145573811890663,0.236676430808934
"ENSG00000188735.13",209.775687002944,-0.366605335110639,0.150078820385224,-2.44275197639235,0.014575750549996,0.236708219235914
"ENSG00000152049.6",52.5918146886357,-0.561080606733445,0.230018232573572,-2.43928753149593,0.0147162537273724,0.237846349194593
"ENSG00000164188.9",35.3944293119483,-0.746081236890482,0.305757456922113,-2.44010806604967,0.0146828688797088,0.237846349194593
"ENSG00000186350.12",1274.02568424231,-0.245738051106869,0.100712310635168,-2.44000013064004,0.0146872565993032,0.237846349194593
"ENSG00000280927.1",32.5143168718386,-0.724955095971401,0.297148388940048,-2.43970730771038,0.0146991660667819,0.237846349194593
"ENSG00000288670.1",203.771075072823,-0.337338930029667,0.138310803638101,-2.43899190197995,0.0147282983032225,0.237846349194593
"ENSG00000085185.15",186.898311992449,-0.611098554886039,0.250613344477723,-2.43841187371553,0.0147519551387521,0.237961907221415
"ENSG00000085449.15",269.975312692126,-0.28947725159716,0.118781968365004,-2.43704710051301,0.0148077504616356,0.238595049617035
"ENSG00000006740.17",184.039752798226,-0.273715755254116,0.112575325409279,-2.43140096872023,0.0150405593314232,0.239021510959305
"ENSG00000069188.17",117.272251029467,-0.736907979989136,0.302860786255058,-2.43315745528225,0.0149677904058183,0.239021510959305
"ENSG00000069667.16",368.222645769874,-0.359352930315551,0.147952250530172,-2.42884396166902,0.0151470497610793,0.239021510959305
"ENSG00000099995.19",1875.26219354559,-0.301034108511662,0.123871230925974,-2.4302181084449,0.0150897390922544,0.239021510959305
"ENSG00000102225.16",3849.44812803774,0.271319277149866,0.111764146081961,2.42760569164011,0.0151988576069401,0.239021510959305
"ENSG00000106605.11",332.406855938578,0.347282444308815,0.143000308366208,2.42854332467215,0.0151596137638989,0.239021510959305
"ENSG00000107438.9",8185.96880305099,0.255270614765303,0.104867312490885,2.43422481898247,0.0149237225924131,0.239021510959305
"ENSG00000119147.10",57.8977533171881,-1.02333175253313,0.421387187250245,-2.42848331296179,0.0151621228281971,0.239021510959305
"ENSG00000127083.7",335.156689186887,-0.699795278496277,0.287356196373561,-2.43528863246278,0.0148799151344033,0.239021510959305
"ENSG00000140416.23",82093.4647971936,0.32417693928243,0.133298074534025,2.43197015722596,0.0150169445452792,0.239021510959305
"ENSG00000143811.19",614.25549934934,0.332333272371124,0.136824680000378,2.4288985902997,0.0151447677458455,0.239021510959305
"ENSG00000144711.16",2200.84364125198,-0.37517760358009,0.154401995875963,-2.42987534877131,0.0151040164464779,0.239021510959305
"ENSG00000145708.11",68.1457853645921,0.901686899208383,0.371157822227462,2.42938945432164,0.0151242763413692,0.239021510959305
"ENSG00000155115.7",315.384216184497,0.368831130988486,0.151619635686833,2.43260794894864,0.014990522320905,0.239021510959305
"ENSG00000163923.10",43.4013765909412,0.56111041329802,0.231129093808308,2.42769269784526,0.0151952122737108,0.239021510959305
"ENSG00000168785.8",91.0601175475489,0.561994877162695,0.23110361891804,2.43178743714093,0.0150245217685083,0.239021510959305
"ENSG00000169169.15",52.0831211015956,-0.579272910902615,0.238606668099944,-2.42773144403482,0.0151935891571322,0.239021510959305
"ENSG00000172986.13",129.131786363135,-0.550116932054171,0.226370471866042,-2.43016205920935,0.0150920729608612,0.239021510959305
"ENSG00000198055.11",234.501061133622,0.360083786797197,0.147896383044011,2.43470313056976,0.0149040118527364,0.239021510959305
"ENSG00000213398.8",357.392993892935,-0.395350696768166,0.162610310920628,-2.43127692536755,0.015045710044856,0.239021510959305
"ENSG00000254470.3",339.775241413769,-0.291632217188194,0.120022506579886,-2.4298127534446,0.015106625084394,0.239021510959305
"ENSG00000266916.7",27.1988226622347,0.650047785619425,0.267634957054525,2.42885979011699,0.0151463885242703,0.239021510959305
"ENSG00000225507.1",18.85486410415,-0.820821870195405,0.33823697099354,-2.42676567196163,0.0152340918682721,0.239314639250928
"ENSG00000128581.17",338.170424481343,0.423873946965397,0.174696965896595,2.42633834417188,0.0152520435309125,0.239335930097158
"ENSG00000129219.14",283.00295317118,-0.294263206673844,0.121442159708212,-2.42307290467221,0.0153898378007666,0.241235707527017
"ENSG00000186174.12",1054.83124601625,-0.731405225907177,0.301940489837677,-2.42234894134397,0.0154205354286804,0.241280851850797
"ENSG00000276805.2",144.999296129089,-0.734910090839736,0.303404033698794,-2.42221595369204,0.015426180251469,0.241280851850797
"ENSG00000178573.7",408.360621945844,-0.547437992463155,0.226094735009483,-2.42127704760659,0.0154660850359318,0.241642916904846
"ENSG00000006210.7",756.13488627031,-0.397773607990587,0.164385744684839,-2.41975731383034,0.0155308683360008,0.242210810358674
"ENSG00000074356.17",632.784998284825,0.217834837734044,0.0902200647699944,2.41448327807555,0.0157575462533047,0.242210810358674
"ENSG00000105518.14",241.902318457883,0.49065100982149,0.203031655038717,2.41662320945927,0.0156652235691359,0.242210810358674
"ENSG00000109501.14",2306.62316024385,-0.479161248815295,0.19844351215397,-2.4145977039729,0.0157525975123712,0.242210810358674
"ENSG00000123159.16",828.220299328871,0.31238868601265,0.129371663985737,2.41466080274805,0.0157498691739399,0.242210810358674
"ENSG00000124733.5",476.77537559137,0.384983788901646,0.159235997132424,2.41769320903919,0.0156192394772108,0.242210810358674
